Year,Geo_Lvl,Geo_Cd,Geo_Desc,Plan_Type,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg
2013,State,31,Nebraska,FFS,140621,2145387,6.55,"","",13600,9.67,"",""
2013,State,31,Nebraska,MC,7130,157047,4.54,"","",155,2.17,"",""
2013,State,32,Nevada,All,279872,2988442,9.37,"","",30238,10.8,"",""
2013,State,32,Nevada,FFS,188077,2059601,9.13,"","",25335,13.47,"",""
2013,State,32,Nevada,MC,91795,928841,9.88,"","",4903,5.34,"",""
2013,State,33,"New Hampshire",All,96078,1444215,6.65,"","",12906,13.43,"",""
2013,State,33,"New Hampshire",FFS,90016,1349011,6.67,"","",11880,13.2,"",""
2013,State,33,"New Hampshire",MC,6062,95204,6.37,"","",1026,16.93,"",""
2013,State,34,"New Jersey",All,563939,11905806,4.74,"","",54453,9.66,"",""
2013,State,34,"New Jersey",FFS,88512,1651744,5.36,"","",17505,19.78,"",""
2013,State,34,"New Jersey",MC,475427,10254062,4.64,"","",36948,7.77,"",""
2013,State,35,"New Mexico",All,283376,3684909,7.69,"","",20895,7.37,"",""
2013,State,35,"New Mexico",FFS,18027,218344,8.26,"","",819,4.54,"",""
2013,State,35,"New Mexico",MC,265349,3466565,7.65,"","",20076,7.57,"",""
2013,State,36,"New York",All,2051306,56986922,3.6,"","",178727,8.71,"",""
2013,State,36,"New York",FFS,176448,7507030,2.35,"","",25980,14.72,"",""
2013,State,36,"New York",MC,1874858,49479892,3.79,"","",152747,8.15,"",""
2013,State,37,"North Carolina",All,1217388,15508160,7.85,"","",110673,9.09,"",""
2013,State,37,"North Carolina",FFS,1217388,15508160,7.85,"","",110673,9.09,"",""
2013,State,37,"North Carolina",MC,0,0,"","","",0,"","",""
2013,State,38,"North Dakota",All,39906,588978,6.78,"","",3472,8.7,"",""
2013,State,38,"North Dakota",FFS,39906,588978,6.78,"","",3472,8.7,"",""
2013,State,38,"North Dakota",MC,0,0,"","","",0,"","",""
2013,State,39,Ohio,All,2073605,27267303,7.6,"","",129494,6.24,"",""
2013,State,39,Ohio,FFS,415605,7115478,5.84,"","",41728,10.04,"",""
2013,State,39,Ohio,MC,1658000,20151825,8.23,"","",87766,5.29,"",""
2013,State,40,Oklahoma,All,537393,6076809,8.84,"","",33830,6.3,"",""
2013,State,40,Oklahoma,FFS,537393,6076809,8.84,"","",33830,6.3,"",""
2013,State,40,Oklahoma,MC,0,0,"","","",0,"","",""
2013,State,41,Oregon,All,573480,5857569,9.79,"","",57673,10.06,"",""
2013,State,41,Oregon,FFS,43990,1492760,2.95,"","",5743,13.06,"",""
2013,State,41,Oregon,MC,529490,4364809,12.13,"","",51930,9.81,"",""
2013,State,42,Pennsylvania,All,1554911,23257055,6.69,"","",140251,9.02,"",""
2013,State,42,Pennsylvania,FFS,114959,2228509,5.16,"","",16417,14.28,"",""
2013,State,42,Pennsylvania,MC,1439952,21028546,6.85,"","",123834,8.6,"",""
2013,State,44,"Rhode Island",All,108851,2058356,5.29,"","",8387,7.71,"",""
2013,State,44,"Rhode Island",FFS,13861,390197,3.55,"","",1815,13.09,"",""
2013,State,44,"Rhode Island",MC,94990,1668159,5.69,"","",6572,6.92,"",""
2013,State,45,"South Carolina",All,475383,6918637,6.87,"","",28666,6.03,"",""
2013,State,45,"South Carolina",FFS,179973,2897842,6.21,"","",12884,7.16,"",""
2013,State,45,"South Carolina",MC,295410,4020795,7.35,"","",15782,5.34,"",""
2013,State,46,"South Dakota",All,50847,694748,7.32,"","",4180,8.22,"",""
2013,State,46,"South Dakota",FFS,50847,694748,7.32,"","",4180,8.22,"",""
2013,State,46,"South Dakota",MC,0,0,"","","",0,"","",""
2013,State,47,Tennessee,All,1021566,11126563,9.18,"","",83242,8.15,"",""
2013,State,47,Tennessee,FFS,1021566,10620545,9.62,"","",83242,8.15,"",""
2013,State,47,Tennessee,MC,0,506018,0,"","",0,"","",""
2013,State,48,Texas,All,1531487,30610606,5,"","",62835,4.1,"",""
2013,State,48,Texas,FFS,150846,5502979,2.74,"","",7772,5.15,"",""
2013,State,48,Texas,MC,1380641,25107627,5.5,"","",55063,3.99,"",""
2013,State,49,Utah,All,233588,2937252,7.95,"","",20885,8.94,"",""
2013,State,49,Utah,FFS,81512,1301043,6.27,"","",7827,9.6,"",""
2013,State,49,Utah,MC,152076,1636209,9.29,"","",13058,8.59,"",""
2013,State,50,Vermont,All,118134,1335242,8.85,"","",16549,14.01,"",""
2013,State,50,Vermont,FFS,118134,1335242,8.85,"","",16549,14.01,"",""
2013,State,50,Vermont,MC,0,0,"","","",0,"","",""
2013,State,51,Virginia,All,730742,10508281,6.95,"","",51828,7.09,"",""
2013,State,51,Virginia,FFS,115686,2396396,4.83,"","",11931,10.31,"",""
2013,State,51,Virginia,MC,615056,8111885,7.58,"","",39897,6.49,"",""
2013,State,53,Washington,All,620072,7032472,8.82,"","",69150,11.15,"",""
2013,State,53,Washington,FFS,188293,2395203,7.86,"","",23405,12.43,"",""
2013,State,53,Washington,MC,431779,4637269,9.31,"","",45745,10.59,"",""
2013,State,54,"West Virginia",All,401118,5794848,6.92,"","",22227,5.54,"",""
2013,State,54,"West Virginia",FFS,329579,4721906,6.98,"","",20429,6.2,"",""
2013,State,54,"West Virginia",MC,71539,1072942,6.67,"","",1798,2.51,"",""
2013,State,55,Wisconsin,All,899000,10155576,8.85,"","",120342,13.39,"",""
2013,State,55,Wisconsin,FFS,896650,10127535,8.85,"","",119908,13.37,"",""
2013,State,55,Wisconsin,MC,2350,28041,8.38,"","",434,18.47,"",""
2013,State,56,Wyoming,All,41202,529696,7.78,"","",4230,10.27,"",""
2013,State,56,Wyoming,FFS,41202,529696,7.78,"","",4230,10.27,"",""
2013,State,56,Wyoming,MC,0,0,"","","",0,"","",""
